"customer_ID";"Age";"annual_income(USD)";"education_Basic";"education_2n Cycle";"education_Graduation";"education_Master";"education_PhD";"marital_Single";"marital_Married";"marital_Together";"marital_Divorced";"marital_Widow";"Kids_per_home";"Teens_per_home";"Customer_Days";"customer_years";"Education";"Marital_Status";"Age_group";"Income_bracket";"customer_months"
1522;36;35196;0;0;1;0;0;0;0;1;0;0;1;0;2752;7;"Graduation";"Together";"35-44";"Middle Income";91
1523;56;64140;0;0;0;0;1;0;0;0;1;0;0;2;2438;6;"PhD";"Divorced";"55-65";"Upper Middle";81
1524;38;38513;0;0;0;0;1;1;0;0;0;0;1;0;2311;6;"PhD";"Single";"35-44";"Middle Income";77
1525;54;44529;0;0;1;0;0;0;1;0;0;0;0;1;2518;6;"Graduation";"Married";"45-54";"Middle Income";83
1526;73;25358;0;0;0;0;1;0;0;0;0;1;0;1;2501;6;"PhD";"Widow";"65+";"Low Income";83
1527;62;80739;0;0;0;1;0;0;1;0;0;0;0;0;2561;7;"Masters";"Married";"55-65";"Upper Middle";85
1528;42;70440;0;0;1;0;0;0;0;1;0;0;0;0;2423;6;"Graduation";"Together";"35-44";"Upper Middle";80
1529;49;39763;0;0;0;1;0;1;0;0;0;0;1;0;2488;6;"Masters";"Single";"45-54";"Middle Income";82
1530;53;37054;0;0;0;1;0;0;1;0;0;0;1;1;2446;6;"Masters";"Married";"45-54";"Middle Income";81
1531;56;63972;0;0;0;1;0;1;0;0;0;0;0;1;2733;7;"Masters";"Single";"55-65";"Upper Middle";91
1532;61;77520;0;0;0;1;0;0;1;0;0;0;0;1;2464;6;"Masters";"Married";"55-65";"Upper Middle";82
1533;56;63404;0;0;1;0;0;0;0;1;0;0;0;2;2182;5;"Graduation";"Together";"55-65";"Upper Middle";72
1534;34;27161;0;0;0;1;0;0;1;0;0;0;1;0;2403;6;"Masters";"Married";"25-34";"Low Income";80
1535;41;16653;0;0;0;1;0;1;0;0;0;0;1;0;2231;6;"Masters";"Single";"35-44";"Low Income";74
1536;52;64590;0;0;1;0;0;0;1;0;0;0;0;0;2782;7;"Graduation";"Married";"45-54";"Upper Middle";92
1537;35;18169;0;0;0;0;1;0;1;0;0;0;1;0;2654;7;"PhD";"Married";"25-34";"Low Income";88
1538;63;40451;0;0;0;0;1;0;0;1;0;0;0;2;2292;6;"PhD";"Together";"55-65";"Middle Income";76
1539;65;37244;0;0;1;0;0;0;0;0;1;0;1;1;2587;7;"Graduation";"Divorced";"55-65";"Middle Income";86
1540;55;36317;0;0;1;0;0;0;0;1;0;0;0;1;2562;7;"Graduation";"Together";"45-54";"Middle Income";85
1541;45;22669;0;0;0;1;0;0;0;1;0;0;1;0;2562;7;"Masters";"Together";"35-44";"Low Income";85
1542;65;38725;0;0;0;0;1;0;1;0;0;0;1;1;2209;6;"PhD";"Married";"55-65";"Middle Income";73
1543;42;35544;0;0;0;1;0;1;0;0;0;0;1;0;2272;6;"Masters";"Single";"35-44";"Middle Income";75
1544;42;41154;0;0;1;0;0;0;0;1;0;0;0;1;2605;7;"Graduation";"Together";"35-44";"Middle Income";86
1545;49;38232;0;0;1;0;0;0;0;1;0;0;1;1;2322;6;"Graduation";"Together";"45-54";"Middle Income";77
1546;69;44689;0;0;1;0;0;0;1;0;0;0;1;1;2329;6;"Graduation";"Married";"65+";"Middle Income";77
1547;43;32952;0;0;1;0;0;0;0;0;1;0;1;0;2369;6;"Graduation";"Divorced";"35-44";"Middle Income";78
1548;54;80398;0;0;1;0;0;0;1;0;0;0;0;0;2755;7;"Graduation";"Married";"45-54";"Upper Middle";91
1549;67;64504;0;0;0;0;1;0;0;1;0;0;1;2;2641;7;"PhD";"Together";"65+";"Upper Middle";88
1550;54;7144;0;0;0;0;1;1;0;0;0;0;0;2;2363;6;"PhD";"Single";"45-54";"Very Low Income";78
1551;54;28764;0;0;0;0;1;0;0;1;0;0;1;1;2183;5;"PhD";"Together";"45-54";"Low Income";72
1552;45;86836;0;0;0;0;1;0;1;0;0;0;0;0;2814;7;"PhD";"Married";"35-44";"Upper Middle";93
1553;54;82427;0;0;1;0;0;0;0;1;0;0;0;0;2268;6;"Graduation";"Together";"45-54";"Upper Middle";75
1554;61;71232;0;0;1;0;0;0;0;1;0;0;0;1;2372;6;"Graduation";"Together";"55-65";"Upper Middle";79
1555;65;42586;0;0;1;0;0;0;0;1;0;0;1;1;2767;7;"Graduation";"Together";"55-65";"Middle Income";92
1556;47;60208;0;0;1;0;0;0;0;0;0;1;1;1;2789;7;"Graduation";"Widow";"45-54";"Upper Middle";92
1557;44;78416;0;0;1;0;0;0;0;1;0;0;0;1;2161;5;"Graduation";"Together";"35-44";"Upper Middle";72
1558;57;4023;0;0;0;0;1;0;1;0;0;0;1;1;2165;5;"PhD";"Married";"55-65";"Very Low Income";72
1559;64;90369;0;0;1;0;0;0;1;0;0;0;0;0;2221;6;"Graduation";"Married";"55-65";"High Income";74
1560;52;32889;0;0;0;1;0;0;0;1;0;0;1;1;2455;6;"Masters";"Together";"45-54";"Middle Income";81
1561;63;42213;0;0;1;0;0;0;0;1;0;0;0;1;2419;6;"Graduation";"Together";"55-65";"Middle Income";80
1562;28;18746;1;0;0;0;0;1;0;0;0;0;1;0;2190;5;"Basic";"Single";"25-34";"Low Income";73
1563;33;29236;0;0;1;0;0;1;0;0;0;0;1;0;2423;6;"Graduation";"Single";"25-34";"Low Income";80
1564;30;30093;0;0;1;0;0;0;1;0;0;0;0;0;2515;6;"Graduation";"Married";"25-34";"Middle Income";83
1565;60;31454;0;0;1;0;0;0;1;0;0;0;1;1;2517;6;"Graduation";"Married";"55-65";"Middle Income";83
1566;48;77981;0;0;1;0;0;0;1;0;0;0;1;0;2558;7;"Graduation";"Married";"45-54";"Upper Middle";85
1567;36;34738;0;0;1;0;0;1;0;0;0;0;1;0;2208;6;"Graduation";"Single";"35-44";"Middle Income";73
1568;62;75342;0;1;0;0;0;1;0;0;0;0;0;1;2578;7;"2n_Cycle";"Single";"55-65";"Upper Middle";85
1569;54;57705;0;0;0;0;1;0;1;0;0;0;0;1;2328;6;"PhD";"Married";"45-54";"Middle Income";77
1570;46;63159;0;0;0;0;1;1;0;0;0;0;0;0;2760;7;"PhD";"Single";"45-54";"Upper Middle";92
1571;49;30538;0;0;0;1;0;0;0;1;0;0;1;0;2795;7;"Masters";"Together";"45-54";"Middle Income";93
1572;55;23529;1;0;0;0;0;1;0;0;0;0;0;1;2697;7;"Basic";"Single";"45-54";"Low Income";89
1573;43;82326;0;1;0;0;0;0;0;1;0;0;0;0;2270;6;"2n_Cycle";"Together";"35-44";"Upper Middle";75
1574;69;71107;0;0;1;0;0;0;1;0;0;0;0;1;2656;7;"Graduation";"Married";"65+";"Upper Middle";88
1575;49;34600;0;0;1;0;0;0;0;1;0;0;1;1;2703;7;"Graduation";"Together";"45-54";"Middle Income";90
1576;32;25008;0;0;1;0;0;1;0;0;0;0;1;0;2306;6;"Graduation";"Single";"25-34";"Low Income";76
1577;66;70044;0;0;1;0;0;0;0;0;1;0;0;1;2655;7;"Graduation";"Divorced";"65+";"Upper Middle";88
1578;42;41580;0;0;1;0;0;0;0;1;0;0;1;1;2725;7;"Graduation";"Together";"35-44";"Middle Income";90
1579;65;65748;0;0;1;0;0;0;0;1;0;0;0;1;2599;7;"Graduation";"Together";"55-65";"Upper Middle";86
1580;61;44911;0;0;1;0;0;0;0;1;0;0;0;1;2630;7;"Graduation";"Together";"55-65";"Middle Income";87
1581;53;26642;0;0;0;0;1;0;0;0;1;0;1;0;2279;6;"PhD";"Divorced";"45-54";"Low Income";75
1582;68;47139;0;0;1;0;0;1;0;0;0;0;1;1;2274;6;"Graduation";"Single";"65+";"Middle Income";75
1583;36;35196;0;0;1;0;0;0;0;1;0;0;1;0;2752;7;"Graduation";"Together";"35-44";"Middle Income";91
1584;50;80336;0;0;0;0;1;0;1;0;0;0;0;0;2452;6;"PhD";"Married";"45-54";"Upper Middle";81
1585;56;62905;0;1;0;0;0;0;1;0;0;0;0;1;2451;6;"2n_Cycle";"Married";"55-65";"Upper Middle";81
1586;57;46757;0;0;0;0;1;1;0;0;0;0;0;1;2749;7;"PhD";"Single";"55-65";"Middle Income";91
1587;25;83257;0;1;0;0;0;1;0;0;0;0;0;0;2808;7;"2n_Cycle";"Single";"25-34";"Upper Middle";93
1588;56;69932;0;0;1;0;0;0;0;0;1;0;0;1;2541;6;"Graduation";"Divorced";"55-65";"Upper Middle";84
1589;58;54693;0;0;0;0;1;0;1;0;0;0;0;1;2656;7;"PhD";"Married";"55-65";"Middle Income";88
1590;57;77437;0;0;1;0;0;0;1;0;0;0;0;0;2374;6;"Graduation";"Married";"55-65";"Upper Middle";79
1591;42;72159;0;0;0;0;1;0;1;0;0;0;0;0;2767;7;"PhD";"Married";"35-44";"Upper Middle";92
1592;46;75702;0;0;1;0;0;0;0;1;0;0;0;1;2782;7;"Graduation";"Together";"45-54";"Upper Middle";92
1593;53;46904;0;0;1;0;0;1;0;0;0;0;1;1;2762;7;"Graduation";"Single";"45-54";"Middle Income";92
1594;48;44503;0;0;1;0;0;1;0;0;0;0;1;1;2233;6;"Graduation";"Single";"45-54";"Middle Income";74
1595;63;47743;0;0;1;0;0;0;1;0;0;0;0;1;2623;7;"Graduation";"Married";"55-65";"Middle Income";87
1596;56;46910;0;0;0;0;1;0;0;1;0;0;1;1;2257;6;"PhD";"Together";"55-65";"Middle Income";75
1597;45;22280;0;0;1;0;0;0;0;1;0;0;1;0;2565;7;"Graduation";"Together";"35-44";"Low Income";85
1598;41;13533;0;1;0;0;0;0;0;0;1;0;1;0;2635;7;"2n_Cycle";"Divorced";"35-44";"Low Income";87
1599;69;59385;0;0;0;1;0;0;0;1;0;0;1;1;2586;7;"Masters";"Together";"65+";"Middle Income";86
1600;46;48186;0;0;1;0;0;0;0;1;0;0;1;0;2260;6;"Graduation";"Together";"45-54";"Middle Income";75
1601;72;60200;0;0;0;0;1;1;0;0;0;0;0;1;2702;7;"PhD";"Single";"65+";"Upper Middle";90
1602;68;49638;0;0;1;0;0;0;0;0;1;0;0;1;2230;6;"Graduation";"Divorced";"65+";"Middle Income";74
1603;45;59481;0;0;1;0;0;0;0;1;0;0;0;1;2408;6;"Graduation";"Together";"35-44";"Middle Income";80
1604;43;54809;0;0;1;0;0;0;1;0;0;0;1;1;2450;6;"Graduation";"Married";"35-44";"Middle Income";81
1605;59;64260;0;0;1;0;0;0;0;1;0;0;0;0;2693;7;"Graduation";"Together";"55-65";"Upper Middle";89
1606;33;23830;0;1;0;0;0;1;0;0;0;0;0;0;2301;6;"2n_Cycle";"Single";"25-34";"Low Income";76
1607;54;69063;0;0;0;0;1;0;1;0;0;0;0;1;2758;7;"PhD";"Married";"45-54";"Upper Middle";91
1608;51;79734;0;0;0;1;0;0;1;0;0;0;0;0;2160;5;"Masters";"Married";"45-54";"Upper Middle";72
1609;65;62972;0;1;0;0;0;0;1;0;0;0;0;1;2854;7;"2n_Cycle";"Married";"55-65";"Upper Middle";95
1610;43;72117;0;0;1;0;0;0;1;0;0;0;0;1;2472;6;"Graduation";"Married";"35-44";"Upper Middle";82
1611;64;60230;0;0;1;0;0;1;0;0;0;0;0;1;2564;7;"Graduation";"Single";"55-65";"Upper Middle";85
1612;61;33051;0;0;0;1;0;0;0;0;0;1;0;0;2841;7;"Masters";"Widow";"55-65";"Middle Income";94
1613;62;72905;0;0;1;0;0;0;1;0;0;0;0;0;2318;6;"Graduation";"Married";"55-65";"Upper Middle";77
1614;55;65735;0;0;0;1;0;0;0;1;0;0;1;1;2363;6;"Masters";"Together";"45-54";"Upper Middle";78
1615;61;54984;0;0;1;0;0;0;1;0;0;0;0;1;2195;6;"Graduation";"Married";"55-65";"Middle Income";73
1616;36;82733;0;0;0;0;1;1;0;0;0;0;0;0;2451;6;"PhD";"Single";"35-44";"Upper Middle";81
1617;45;11448;0;1;0;0;0;0;0;0;1;0;0;0;2355;6;"2n_Cycle";"Divorced";"35-44";"Low Income";78
1618;45;34984;0;1;0;0;0;0;0;1;0;0;1;1;2820;7;"2n_Cycle";"Together";"35-44";"Middle Income";94
1619;66;57333;0;0;0;0;1;0;0;0;1;0;0;1;2804;7;"PhD";"Divorced";"65+";"Middle Income";93
1620;43;31878;0;1;0;0;0;1;0;0;0;0;0;1;2166;5;"2n_Cycle";"Single";"35-44";"Middle Income";72
1621;69;69702;0;0;0;0;1;0;0;1;0;0;0;1;2654;7;"PhD";"Together";"65+";"Upper Middle";88
1622;64;54998;0;0;0;0;1;1;0;0;0;0;0;1;2635;7;"PhD";"Single";"55-65";"Middle Income";87
1623;48;50334;0;1;0;0;0;0;0;1;0;0;0;1;2499;6;"2n_Cycle";"Together";"45-54";"Middle Income";83
1624;49;74290;0;0;0;1;0;0;0;0;1;0;0;1;2480;6;"Masters";"Divorced";"45-54";"Upper Middle";82
1625;53;27943;0;0;1;0;0;0;0;1;0;0;1;1;2599;7;"Graduation";"Together";"45-54";"Low Income";86
1626;45;70300;0;0;1;0;0;0;0;0;1;0;1;0;2508;6;"Graduation";"Divorced";"35-44";"Upper Middle";83
1627;73;81574;0;0;0;0;1;0;0;1;0;0;0;0;2221;6;"PhD";"Together";"65+";"Upper Middle";74
1628;49;70886;0;0;1;0;0;0;1;0;0;0;1;0;2417;6;"Graduation";"Married";"45-54";"Upper Middle";80
1629;38;32313;0;0;0;0;1;0;0;1;0;0;1;0;2662;7;"PhD";"Together";"35-44";"Middle Income";88
1630;69;22263;0;0;1;0;0;0;0;0;1;0;1;1;2250;6;"Graduation";"Divorced";"65+";"Low Income";75
1631;32;68487;0;0;1;0;0;0;1;0;0;0;0;0;2691;7;"Graduation";"Married";"25-34";"Upper Middle";89
1632;71;54356;0;0;0;0;1;0;0;0;0;1;0;1;2746;7;"PhD";"Widow";"65+";"Middle Income";91
1633;48;30261;0;0;1;0;0;0;0;1;0;0;1;2;2801;7;"Graduation";"Together";"45-54";"Middle Income";93
1634;36;70643;0;0;0;0;1;0;1;0;0;0;0;0;2781;7;"PhD";"Married";"35-44";"Upper Middle";92
1635;44;60482;0;0;0;1;0;1;0;0;0;0;0;1;2681;7;"Masters";"Single";"35-44";"Upper Middle";89
1636;65;67225;0;0;1;0;0;0;1;0;0;0;0;1;2374;6;"Graduation";"Married";"55-65";"Upper Middle";79
1637;48;70932;0;1;0;0;0;0;1;0;0;0;0;1;2320;6;"2n_Cycle";"Married";"45-54";"Upper Middle";77
1638;61;34242;0;0;0;1;0;0;1;0;0;0;0;1;2257;6;"Masters";"Married";"55-65";"Middle Income";75
1639;39;72066;0;0;1;0;0;1;0;0;0;0;0;0;2165;5;"Graduation";"Single";"35-44";"Upper Middle";72
1640;44;72335;0;0;0;0;1;0;0;1;0;0;0;0;2844;7;"PhD";"Together";"35-44";"Upper Middle";94
1641;42;28587;0;0;1;0;0;0;0;1;0;0;1;0;2296;6;"Graduation";"Together";"35-44";"Low Income";76
1642;48;57136;0;0;0;1;0;0;1;0;0;0;1;1;2514;6;"Masters";"Married";"45-54";"Middle Income";83
1643;64;91249;0;0;1;0;0;1;0;0;0;0;0;0;2776;7;"Graduation";"Single";"55-65";"High Income";92
1644;54;48877;0;0;1;0;0;0;0;0;1;0;0;1;2334;6;"Graduation";"Divorced";"45-54";"Middle Income";77
1645;69;58217;0;0;0;1;0;1;0;0;0;0;2;1;2748;7;"Masters";"Single";"65+";"Middle Income";91
1646;38;43815;0;0;0;1;0;0;1;0;0;0;1;0;2609;7;"Masters";"Married";"35-44";"Middle Income";86
1647;44;17649;0;0;1;0;0;0;1;0;0;0;1;0;2388;6;"Graduation";"Married";"35-44";"Low Income";79
1648;51;30396;0;0;0;0;1;0;1;0;0;0;1;0;2219;6;"PhD";"Married";"45-54";"Middle Income";73
1649;66;90933;0;0;0;0;1;1;0;0;0;0;0;0;2249;6;"PhD";"Single";"65+";"High Income";74
1650;35;37929;0;0;0;0;1;1;0;0;0;0;0;0;2493;6;"PhD";"Single";"25-34";"Middle Income";83
1651;64;34633;0;0;1;0;0;0;0;1;0;0;2;1;2316;6;"Graduation";"Together";"55-65";"Middle Income";77
1652;56;61798;0;0;0;0;1;1;0;0;0;0;0;0;2377;6;"PhD";"Single";"55-65";"Upper Middle";79
1653;67;84953;0;0;0;1;0;0;0;0;0;1;0;0;2550;6;"Masters";"Widow";"65+";"Upper Middle";85
1654;77;77598;0;0;0;1;0;1;0;0;0;0;0;0;2430;6;"Masters";"Single";"65+";"Upper Middle";81
1655;40;34968;0;0;1;0;0;0;1;0;0;0;1;0;2604;7;"Graduation";"Married";"35-44";"Middle Income";86
1656;62;50729;0;0;0;0;1;1;0;0;0;0;1;1;2582;7;"PhD";"Single";"55-65";"Middle Income";86
1657;47;25410;0;0;1;0;0;0;1;0;0;0;1;0;2461;6;"Graduation";"Married";"45-54";"Low Income";82
1658;73;74485;0;0;1;0;0;0;0;1;0;0;0;0;2468;6;"Graduation";"Together";"65+";"Upper Middle";82
1659;64;48195;0;0;1;0;0;0;1;0;0;0;1;1;2318;6;"Graduation";"Married";"55-65";"Middle Income";77
1660;45;55914;0;0;1;0;0;0;0;1;0;0;0;1;2585;7;"Graduation";"Together";"35-44";"Middle Income";86
1661;45;53253;0;0;0;1;0;0;0;1;0;0;1;1;2662;7;"Masters";"Together";"35-44";"Middle Income";88
1662;69;86610;0;0;1;0;0;0;0;1;0;0;0;0;2456;6;"Graduation";"Together";"65+";"Upper Middle";81
1663;61;80982;0;0;1;0;0;1;0;0;0;0;1;1;2696;7;"Graduation";"Single";"55-65";"Upper Middle";89
1664;33;75794;0;0;1;0;0;0;1;0;0;0;0;0;2346;6;"Graduation";"Married";"25-34";"Upper Middle";78
1665;73;78093;0;0;0;1;0;0;0;1;0;0;0;0;2359;6;"Masters";"Together";"65+";"Upper Middle";78
1666;36;40059;0;0;1;0;0;0;1;0;0;0;1;0;2433;6;"Graduation";"Married";"35-44";"Middle Income";81
1667;43;22701;0;0;0;1;0;0;1;0;0;0;1;0;2456;6;"Masters";"Married";"35-44";"Low Income";81
1668;48;64474;0;0;1;0;0;0;0;1;0;0;0;1;2409;6;"Graduation";"Together";"45-54";"Upper Middle";80
1669;52;50616;0;0;0;0;1;0;0;0;1;0;0;1;2231;6;"PhD";"Divorced";"45-54";"Middle Income";74
1670;50;70617;0;0;1;0;0;0;1;0;0;0;0;0;2530;6;"Graduation";"Married";"45-54";"Upper Middle";84
1671;45;46772;0;1;0;0;0;0;0;1;0;0;0;1;2758;7;"2n_Cycle";"Together";"35-44";"Middle Income";91
1672;36;73356;0;0;0;0;1;0;1;0;0;0;0;0;2302;6;"PhD";"Married";"35-44";"Upper Middle";76
1673;52;34916;0;0;1;0;0;0;0;1;0;0;2;0;2569;7;"Graduation";"Together";"45-54";"Middle Income";85
1674;70;60905;0;0;1;0;0;0;0;1;0;0;0;1;2365;6;"Graduation";"Together";"65+";"Upper Middle";78
1675;68;77027;0;0;0;1;0;0;1;0;0;0;0;1;2303;6;"Masters";"Married";"65+";"Upper Middle";76
1676;48;14188;1;0;0;0;0;0;1;0;0;0;0;0;2645;7;"Basic";"Married";"45-54";"Low Income";88
1677;43;42014;0;0;1;0;0;0;1;0;0;0;1;0;2840;7;"Graduation";"Married";"35-44";"Middle Income";94
1678;44;21024;0;0;0;1;0;0;0;1;0;0;0;0;2519;6;"Masters";"Together";"35-44";"Low Income";83
1679;65;74268;0;0;1;0;0;0;1;0;0;0;0;0;2659;7;"Graduation";"Married";"55-65";"Upper Middle";88
1680;63;64849;0;0;1;0;0;1;0;0;0;0;0;0;2752;7;"Graduation";"Single";"55-65";"Upper Middle";91
1681;70;28320;0;0;1;0;0;0;0;1;0;0;0;1;2690;7;"Graduation";"Together";"65+";"Low Income";89
1682;70;82460;0;0;1;0;0;0;0;0;1;0;0;0;2368;6;"Graduation";"Divorced";"65+";"Upper Middle";78
1683;75;113734;0;0;0;0;1;1;0;0;0;0;0;0;2191;5;"PhD";"Single";"65+";"High Income";73
1684;57;77226;0;0;1;0;0;0;0;1;0;0;0;1;2280;6;"Graduation";"Together";"55-65";"Upper Middle";76
1685;55;71322;0;0;0;0;1;0;1;0;0;0;0;1;2657;7;"PhD";"Married";"45-54";"Upper Middle";88
1686;63;44155;0;0;0;0;1;0;1;0;0;0;1;1;2320;6;"PhD";"Married";"55-65";"Middle Income";77
1687;44;64892;0;0;1;0;0;0;0;0;1;0;0;1;2190;5;"Graduation";"Divorced";"35-44";"Upper Middle";73
1688;55;62694;0;0;0;1;0;0;1;0;0;0;1;1;2536;6;"Masters";"Married";"45-54";"Upper Middle";84
1689;44;34529;0;0;0;1;0;0;1;0;0;0;1;0;2812;7;"Masters";"Married";"35-44";"Middle Income";93
1690;54;45903;0;0;0;1;0;0;0;1;0;0;0;1;2226;6;"Masters";"Together";"45-54";"Middle Income";74
1691;49;78931;0;0;0;0;1;0;1;0;0;0;0;0;2406;6;"PhD";"Married";"45-54";"Upper Middle";80
1692;37;22148;0;0;1;0;0;1;0;0;0;0;0;0;2236;6;"Graduation";"Single";"35-44";"Low Income";74
1693;43;75330;0;0;1;0;0;0;1;0;0;0;1;1;2792;7;"Graduation";"Married";"35-44";"Upper Middle";93
1694;52;27071;0;0;0;1;0;0;0;0;1;0;1;0;2226;6;"Masters";"Divorced";"45-54";"Low Income";74
1695;34;80141;0;0;0;1;0;0;1;0;0;0;0;0;2693;7;"Masters";"Married";"25-34";"Upper Middle";89
1696;70;76842;0;0;0;0;1;0;0;0;0;1;0;0;2216;6;"PhD";"Widow";"65+";"Upper Middle";73
1697;51;62772;0;0;0;1;0;1;0;0;0;0;0;1;2565;7;"Masters";"Single";"45-54";"Upper Middle";85
1698;41;32765;0;0;0;1;0;0;1;0;0;0;1;0;2285;6;"Masters";"Married";"35-44";"Middle Income";76
1699;32;13724;1;0;0;0;0;0;0;1;0;0;1;0;2826;7;"Basic";"Together";"25-34";"Low Income";94
1700;33;73395;0;0;0;1;0;0;1;0;0;0;0;0;2262;6;"Masters";"Married";"25-34";"Upper Middle";75
1701;47;54108;0;0;0;1;0;0;1;0;0;0;1;1;2760;7;"Masters";"Married";"45-54";"Middle Income";92
1702;53;52569;0;0;0;0;1;1;0;0;0;0;0;1;2244;6;"PhD";"Single";"45-54";"Middle Income";74
1703;67;23272;0;0;1;0;0;0;0;0;1;0;0;0;2414;6;"Graduation";"Divorced";"65+";"Low Income";80
1704;50;72967;0;0;1;0;0;0;0;0;1;0;0;1;2720;7;"Graduation";"Divorced";"45-54";"Upper Middle";90
1705;49;86979;0;0;0;0;1;0;0;0;1;0;0;0;2393;6;"PhD";"Divorced";"45-54";"Upper Middle";79
1706;71;72643;0;0;1;0;0;0;0;0;0;1;0;0;2646;7;"Graduation";"Widow";"65+";"Upper Middle";88
1707;44;29478;0;0;1;0;0;0;0;1;0;0;1;0;2322;6;"Graduation";"Together";"35-44";"Low Income";77
1708;54;43602;0;0;1;0;0;1;0;0;0;0;1;1;2329;6;"Graduation";"Single";"45-54";"Middle Income";77
1709;49;29819;0;0;1;0;0;0;0;0;1;0;1;0;2407;6;"Graduation";"Divorced";"45-54";"Low Income";80
1710;46;61917;0;0;0;0;1;0;1;0;0;0;1;1;2380;6;"PhD";"Married";"45-54";"Upper Middle";79
1711;62;53977;0;0;1;0;0;0;0;1;0;0;0;1;2545;6;"Graduation";"Together";"55-65";"Middle Income";84
1712;47;48432;0;0;0;0;1;1;0;0;0;0;0;1;2778;7;"PhD";"Single";"45-54";"Middle Income";92
1713;48;70116;0;0;0;0;1;0;1;0;0;0;0;0;2678;7;"PhD";"Married";"45-54";"Upper Middle";89
1714;48;77044;0;0;1;0;0;0;0;1;0;0;0;1;2404;6;"Graduation";"Together";"45-54";"Upper Middle";80
1715;69;70792;0;0;1;0;0;0;0;0;0;1;0;0;2667;7;"Graduation";"Widow";"65+";"Upper Middle";88
1716;35;30298;0;0;0;0;1;1;0;0;0;0;0;0;2200;6;"PhD";"Single";"25-34";"Middle Income";73
1717;54;33564;0;0;0;1;0;0;0;1;0;0;0;1;2164;5;"Masters";"Together";"45-54";"Middle Income";72
1718;33;81361;0;0;1;0;0;0;0;0;1;0;0;0;2283;6;"Graduation";"Divorced";"25-34";"Upper Middle";76
1719;69;60689;0;0;1;0;0;1;0;0;0;0;0;1;2552;6;"Graduation";"Single";"65+";"Upper Middle";85
1720;64;46998;0;0;1;0;0;1;0;0;0;0;0;1;2774;7;"Graduation";"Single";"55-65";"Middle Income";92
1721;63;68148;0;0;0;1;0;0;0;1;0;0;0;0;2461;6;"Masters";"Together";"55-65";"Upper Middle";82
1722;58;71670;0;0;0;0;1;0;0;0;0;1;0;0;2514;6;"PhD";"Widow";"55-65";"Upper Middle";83
1723;43;23763;0;0;1;0;0;1;0;0;0;0;1;0;2850;7;"Graduation";"Single";"35-44";"Low Income";95
1724;65;49667;0;0;0;0;1;1;0;0;0;0;0;0;2837;7;"PhD";"Single";"55-65";"Middle Income";94
1725;71;48150;0;0;0;1;0;0;1;0;0;0;0;1;2545;6;"Masters";"Married";"65+";"Middle Income";84
1726;52;45688;0;0;1;0;0;0;1;0;0;0;0;1;2314;6;"Graduation";"Married";"45-54";"Middle Income";77
1727;36;52413;0;0;1;0;0;1;0;0;0;0;1;0;2762;7;"Graduation";"Single";"35-44";"Middle Income";92
1728;73;67472;0;0;0;0;1;0;1;0;0;0;0;1;2433;6;"PhD";"Married";"65+";"Upper Middle";81
1729;35;54006;0;0;1;0;0;0;0;1;0;0;1;0;2808;7;"Graduation";"Together";"25-34";"Middle Income";93
1730;57;53378;0;0;0;0;1;0;1;0;0;0;1;1;2802;7;"PhD";"Married";"55-65";"Middle Income";93
1731;45;76532;0;0;1;0;0;0;0;1;0;0;1;1;2452;6;"Graduation";"Together";"35-44";"Upper Middle";81
1732;55;73538;0;0;1;0;0;0;1;0;0;0;0;1;2740;7;"Graduation";"Married";"45-54";"Upper Middle";91
1733;71;69098;0;0;0;0;1;0;1;0;0;0;0;0;2657;7;"PhD";"Married";"65+";"Upper Middle";88
1734;36;36108;0;0;1;0;0;1;0;0;0;0;1;0;2416;6;"Graduation";"Single";"35-44";"Middle Income";80
1735;36;72570;0;0;1;0;0;0;1;0;0;0;0;0;2224;6;"Graduation";"Married";"35-44";"Upper Middle";74
1736;71;49912;0;0;0;1;0;0;0;1;0;0;0;1;2819;7;"Masters";"Together";"65+";"Middle Income";93
1737;34;33235;0;0;1;0;0;0;0;1;0;0;1;0;2303;6;"Graduation";"Together";"25-34";"Middle Income";76
1738;38;63211;0;0;1;0;0;0;1;0;0;0;0;0;2763;7;"Graduation";"Married";"35-44";"Upper Middle";92
1739;42;85738;0;0;0;1;0;0;0;1;0;0;0;0;2316;6;"Masters";"Together";"35-44";"Upper Middle";77
1740;30;96843;0;0;1;0;0;1;0;0;0;0;0;0;2591;7;"Graduation";"Single";"25-34";"High Income";86
1741;61;35701;0;0;1;0;0;0;1;0;0;0;0;0;2626;7;"Graduation";"Married";"55-65";"Middle Income";87
1742;40;31535;0;0;0;1;0;0;1;0;0;0;1;0;2435;6;"Masters";"Married";"35-44";"Middle Income";81
1743;38;21059;0;0;0;1;0;0;1;0;0;0;1;0;2332;6;"Masters";"Married";"35-44";"Low Income";77
1744;36;38680;0;0;1;0;0;0;1;0;0;0;1;0;2617;7;"Graduation";"Married";"35-44";"Middle Income";87
1745;35;41473;0;1;0;0;0;1;0;0;0;0;1;0;2534;6;"2n_Cycle";"Single";"25-34";"Middle Income";84
1746;51;74918;0;0;1;0;0;0;0;1;0;0;0;0;2633;7;"Graduation";"Together";"45-54";"Upper Middle";87
1747;49;60491;0;0;0;0;1;0;1;0;0;0;0;1;2455;6;"PhD";"Married";"45-54";"Upper Middle";81
